fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
5388,506,3185,3478,3478.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5387,506,3061,1247,1247.0,3,F,Flyweight,M,Submission,Arm Triangle From Half Guard,1,2:33
5386,506,3458,2552,2552.0,3,F,Women's Strawweight,F,KO/TKO,Elbows to Head From Mount,2,4:26
5385,506,2550,522,2550.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5384,506,2033,367,2033.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5383,506,4028,2052,4028.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5382,506,2209,1153,2209.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5381,506,2416,3431,2416.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5380,506,1756,2116,1756.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5379,506,2374,2734,2374.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,2:53
5378,506,3614,2121,3614.0,3,F,Featherweight,M,KO/TKO,Knee to Head In Clinch,1,2:43
5377,505,1768,3499,1768.0,5,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,0:40
5376,505,2529,1263,2529.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5375,505,1404,2725,1404.0,3,F,Heavyweight,M,Submission,Armbar From Mount,2,4:38
5374,505,2260,1372,2260.0,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,1,2:49
5373,505,1225,3007,3007.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,1:46
5372,505,1648,3866,1648.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5371,505,2991,37,37.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5370,505,3100,3924,3924.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5369,505,3200,2650,3200.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:10
5368,505,3569,2080,3569.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5367,505,1795,4049,1795.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
5366,504,3122,2309,2309.0,5,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,3:18
5365,504,1417,1119,1417.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
5364,504,3472,2320,2320.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:32
5363,504,2307,982,2307.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:04
5362,504,1319,3846,1319.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5361,504,2286,1196,2286.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5360,504,2881,3716,2881.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5359,504,3471,1640,3471.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5358,504,1945,1612,1612.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5357,504,1329,782,1329.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,1,4:17
5356,504,3862,1435,3862.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5355,504,2739,2057,2057.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,1,3:43
5353,503,310,3367,310.0,5,T,Welterweight,M,KO/TKO,Punch to Head At Distance,5,4:10
5352,503,2532,227,227.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
5351,503,1440,3262,1440.0,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00
5350,503,1620,4050,1620.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5349,503,68,3041,68.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,3,0:43
5348,503,1503,1240,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:30
5347,503,246,4053,4053.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:51
5346,503,2600,4074,4074.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5345,503,3661,803,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,4:55
5344,503,2511,416,2511.0,3,F,Featherweight,M,KO/TKO,Elbows to Head From Mount,1,4:34
5343,503,1603,2283,1603.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5342,503,3043,3950,3043.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5341,503,599,1205,599.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:17
5340,502,1361,926,926.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,5,4:56
5339,502,509,937,937.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,4:57
5338,502,2134,828,2134.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,0:33
5337,502,2961,666,2961.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5336,502,4004,1752,1752.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38
5335,502,1139,2233,1139.0,3,F,Featherweight,M,Submission,Triangle Choke On Ground,2,3:18
5334,502,1662,799,1662.0,3,F,Featherweight,M,Submission,Twister From Back Control,1,4:20
5333,502,611,116,611.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5332,502,2410,1842,2410.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16
5331,502,1564,633,1564.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,4:09
5330,501,3762,587,3762.0,5,F,Light Heavyweight,M,Decision,Split,5,5:00
5329,501,1401,2773,1401.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:26
5328,501,3933,1570,1570.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5327,501,1246,334,334.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5326,501,1621,2168,2168.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,4:19
5325,501,1108,2878,1108.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57
5324,501,358,2728,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5323,501,4001,3654,3654.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,1:22
5322,501,672,3868,672.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5321,501,2004,3264,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5320,501,1729,3389,3389.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5319,500,1908,2272,1908.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5318,500,225,2643,225.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5317,500,2458,1004,1004.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:54
5316,500,2466,2582,2582.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5315,500,3092,1843,1843.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5314,500,2883,4097,2883.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
5313,500,3964,1955,3964.0,3,F,Light Heavyweight,M,KO/TKO,"Kick to Head At Distance
      Front Kick",3,0:29
5312,500,2244,2242,2244.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5311,500,2181,1013,1013.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:01
5310,500,1434,26,26.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,1,2:50
5309,500,78,1003,1003.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5308,500,3447,2237,2237.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5307,500,1182,2737,2737.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5306,499,1819,3221,1819.0,5,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cuts,3,5:00
5305,499,2861,394,394.0,3,F,Middleweight,M,Decision,Split,3,5:00
5304,499,401,1953,401.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5303,499,2034,2431,2034.0,3,F,Heavyweight,M,Decision,Split,3,5:00
5302,499,2070,2831,2070.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,2:47
5301,499,3981,212,3981.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:07
5300,499,3622,3989,3622.0,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,3,4:32
5299,499,438,742,742.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,2:27
5298,499,3942,926,926.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:29
5297,499,3467,1900,3467.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5296,499,2779,1072,2779.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,2:03
5295,499,3949,3280,3280.0,3,F,Featherweight,M,Decision,Split,3,5:00
5294,498,1901,3920,1901.0,5,F,Welterweight,M,Submission,Rear Naked Choke,3,3:54
5293,498,2364,1096,1096.0,3,F,Lightweight,M,Decision,Majority,3,5:00
5292,498,3582,3296,3296.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:02
5291,498,2881,1799,2881.0,3,F,Heavyweight,M,Submission,Heel Hook From Guard,3,4:46
5290,498,883,551,883.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5289,498,1862,54,1862.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
5288,498,152,2976,2976.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5287,498,3839,3046,3046.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5286,498,2725,1291,1291.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:11
5285,498,1987,4060,1987.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
5284,498,1239,2480,1239.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5283,497,1065,164,1065.0,5,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:43
5282,497,983,542,983.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5281,497,2102,1286,2102.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,1:33
5280,497,3866,1001,3866.0,3,F,Women's Flyweight,F,KO/TKO,Punches to Head At Distance,1,3:04
5279,497,114,536,536.0,3,F,Middleweight,M,Decision,Split,3,5:00
5278,497,949,3789,949.0,3,F,Featherweight,M,Submission,Armbar From Bottom Guard,1,2:46
5277,497,1790,3815,1790.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5276,497,3745,98,98.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5275,497,3380,878,3380.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:15
5274,497,1773,3694,3694.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5273,497,4027,2534,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:38
5272,497,568,3716,3716.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5271,496,2396,179,2396.0,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00
5270,496,484,2743,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5269,496,1161,250,1161.0,3,F,Welterweight,M,KO/TKO,"Kick to Head From Bottom Guard
      Upkick",1,1:44
5268,496,3239,1057,1057.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5267,496,2926,1273,2926.0,3,F,Lightweight,M,Decision,Split,3,5:00
5266,496,3985,1741,3985.0,3,F,Middleweight,M,Decision,Split,3,5:00
5265,496,579,3448,579.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:01
5264,496,3281,2837,3281.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,4:45
5263,496,2721,1597,1597.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5262,496,2997,3100,2997.0,3,F,Flyweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:08
5261,496,263,3045,263.0,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Half Guard,3,3:17
5260,496,3889,4052,3889.0,3,F,Welterweight,M,KO/TKO,Kick to Leg At Distance,2,2:32
5259,496,255,862,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5258,496,4049,1578,4049.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5257,495,144,4089,4089.0,5,T,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:33
5256,495,2467,2512,2512.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5255,495,342,567,567.0,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,2,3:14
5254,495,2311,2016,2016.0,3,F,Welterweight,M,Decision,Split,3,5:00
5253,495,471,3275,3275.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:10
5252,495,1810,4072,1810.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5251,495,1177,1193,1177.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5250,495,1042,1573,1042.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5249,495,3979,3035,3979.0,3,F,Women's Featherweight,F,Submission,Triangle Choke From Bottom Guard,1,3:57
5248,495,2277,2225,2225.0,3,F,Women's Flyweight,F,KO/TKO,Punch to Body At Distance,2,4:59
5247,494,2580,3562,3562.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:27
5246,494,1925,3810,1925.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Half Guard,1,1:12
5245,494,1496,3616,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5244,494,3324,935,3324.0,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head On Ground,1,2:35
5243,494,1403,898,898.0,3,F,Light Heavyweight,M,Submission,Von Flue Choke From Side Control,2,2:46
5242,494,3315,1398,3315.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5241,494,3991,1214,1214.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,0:17
5240,494,3233,1564,1564.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5239,494,3885,1510,1510.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5238,494,3282,3477,3477.0,3,F,Featherweight,M,Decision,Split,3,5:00
5237,494,3479,2116,2116.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5236,494,3229,287,3229.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5235,494,715,2574,715.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,2:51
5234,493,3063,2735,3063.0,3,F,Women's Strawweight,F,Decision,Majority,3,5:00
5233,493,4053,1729,4053.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5232,493,3686,1232,1232.0,3,F,Featherweight,M,KO/TKO,Spinning Back Fist Head,2,1:31
5231,493,1131,2490,1131.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5230,493,1066,1495,1495.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:36
5229,493,3539,2552,2552.0,3,F,Women's Strawweight,F,TKO - Doctor's Stoppage,N/A,3,1:56
5228,493,1224,1524,1224.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5227,493,1605,3362,3362.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:19
5226,493,3053,3392,3392.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5225,493,1152,1867,1152.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5224,492,3499,2902,2902.0,5,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:18
5223,492,427,2163,427.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
5222,492,1257,3415,3415.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5221,492,2671,3544,2671.0,3,F,Middleweight,M,Decision,Split,3,5:00
5220,492,3455,3347,3455.0,3,F,Light Heavyweight,M,Submission,Peruvian Necktie On Ground,1,3:38
5219,492,330,895,895.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,0:59
5218,492,627,2373,2373.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5217,492,2273,3895,3895.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5216,492,648,2720,648.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5215,492,621,1939,621.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:43
5214,492,1164,2487,2487.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5213,491,1436,1189,1436.0,5,T,Lightweight,M,Submission,Rear Naked Choke,3,2:06
5212,491,3863,3023,3023.0,3,F,Lightweight,M,Decision,Split,3,5:00
5211,491,1895,1107,1895.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5210,491,3752,4102,3752.0,3,F,Heavyweight,M,KO/TKO,Elbow to Head From Half Guard,2,2:22
5209,491,466,3007,3007.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5208,491,103,2068,103.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
5207,491,2352,1610,1610.0,3,F,Women's Bantamweight,F,KO/TKO,Elbows to Head From Mount,3,2:26
5206,491,3898,1352,3898.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:33
5205,491,1577,807,1577.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,1:55
5204,491,456,883,883.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:26
5203,491,4074,3337,4074.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5202,491,1929,11,1929.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5201,490,3976,16,16.0,5,T,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,0:42
5200,490,2029,30,2029.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,4:51
5199,490,2283,3270,2283.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5198,490,607,2169,607.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5196,490,1319,2575,2575.0,3,F,Middleweight,M,Submission,Anaconda Choke On Ground,2,4:39
5194,490,2307,2466,2307.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,3,1:59
5193,490,2434,1643,2434.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5191,490,948,1157,948.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
5190,489,3396,1677,1677.0,5,T,Heavyweight,M,KO/TKO,Punches to Head At Distance,4,4:09
5189,489,1225,3221,3221.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5188,489,960,3381,3381.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5187,489,3803,37,37.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:14
5186,489,3643,2600,3643.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5185,489,628,95,95.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:15
5184,489,3915,857,857.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5183,489,2846,2201,2201.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5182,489,3789,2250,2250.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
5181,489,3458,3060,3458.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5180,489,2286,3282,2286.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5179,489,1795,3199,1795.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5178,488,730,3541,730.0,5,T,Women's Flyweight,F,Decision,Unanimous,5,5:00
5177,488,1953,1240,1953.0,3,F,Welterweight,M,Decision,Split,3,5:00
5176,488,2878,3873,2878.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5175,488,1417,2105,1417.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,4:31
5174,488,245,1205,245.0,3,F,Middleweight,M,Submission,Arm Triangle From Side Control,2,4:26
5173,488,3839,1647,3839.0,3,F,Featherweight,M,Decision,Split,3,5:00
5172,488,3616,2155,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5171,488,2881,1239,2881.0,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,1,4:12
5170,488,375,981,981.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5169,488,3724,1343,3724.0,3,F,Flyweight,M,TKO - Doctor's Stoppage,N/A,1,2:56
5168,488,3274,2685,2685.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5167,488,284,3319,3319.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5166,488,2644,252,2644.0,3,F,Women's Flyweight,F,Submission,Armbar On Ground,1,1:09
5165,487,3367,2097,3367.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00
5164,487,1693,2702,1693.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:58
5163,487,688,2650,2650.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:36
5162,487,2834,1741,1741.0,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,1:49
5161,487,2522,1945,2522.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,N/A,2,5:00
5160,487,522,1432,1432.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5159,487,2894,368,2894.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5158,487,729,1153,729.0,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:20
5157,487,3061,782,782.0,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,1,1:23
5156,487,1554,957,1554.0,3,F,Women's Flyweight,F,KO/TKO,Knee to Head In Clinch,3,1:46
5155,487,691,126,691.0,3,F,Welterweight,M,Submission,Neck Crank From Back Control,1,2:35
5154,487,2739,2808,2739.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5153,486,2532,3122,2532.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
5152,486,2304,574,2304.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
5151,486,1503,1161,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,2:39
5150,486,3912,350,350.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5149,486,3846,2322,2322.0,3,F,Middleweight,M,Decision,Split,3,5:00
5148,486,3284,3950,3950.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5147,486,3280,2508,3280.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,3,4:09
5146,486,346,3471,346.0,3,F,Featherweight,M,Submission,Rear Naked Choke,3,3:17
5145,486,1329,2997,2997.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
5144,486,1001,2923,1001.0,3,F,Women's Flyweight,F,KO/TKO,Elbows to Head From Mount,2,4:13
5143,486,2193,535,2193.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5142,485,3185,3117,3117.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00
5141,485,1404,2635,2635.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:12
5140,485,2643,4092,2643.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,0:45
5139,485,250,2512,2512.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:33
5138,485,2576,358,2576.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5137,485,3942,937,3942.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
5136,485,3591,1232,3591.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5135,485,1263,4053,1263.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
5134,485,3999,4097,4097.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
5133,485,1648,1900,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
5132,485,3723,683,3723.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5131,485,3829,602,3829.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5130,485,1200,3431,3431.0,3,F,Bantamweight,M,Decision,Split,3,5:00
5129,484,3262,2134,3262.0,5,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,0:16
5128,484,3041,666,3041.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:46
5127,484,3087,3816,3087.0,3,F,Featherweight,M,KO/TKO,Punches to Head On Ground,1,4:25
5126,484,1013,334,1013.0,3,F,Middleweight,M,Decision,Split,3,5:00
5125,484,255,3008,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
5124,484,2991,1619,2991.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:07
5123,484,1274,1630,1274.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5122,484,3103,2670,2670.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5121,484,1196,1836,1836.0,3,F,Bantamweight,M,KO/TKO,Knee to Head At Distance,3,3:54
5120,484,585,2953,2953.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5119,484,1975,1613,1975.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
5118,483,2349,832,2349.0,5,T,Light Heavyweight,M,Decision,Split,5,5:00
5117,483,1440,2529,1440.0,5,T,Women's Bantamweight,F,KO/TKO,Kick to Head At Distance,1,4:10
5116,483,1819,3920,1819.0,3,F,Welterweight,M,KO/TKO,Flying Knee Head,1,0:05
5115,483,3762,990,3762.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:39
5114,483,870,3478,3478.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5113,483,1733,4028,4028.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
5112,483,263,2574,263.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,3:25
5111,483,2905,1862,2905.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
5110,483,1250,606,606.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:04
5109,483,742,1849,742.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,1:12
5108,483,1510,1072,1072.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
5107,483,3903,2237,3903.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
5106,482,1484,3184,1484.0,5,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,1,1:11
5105,482,2955,3807,3807.0,3,F,Flyweight,M,KO/TKO,Punches to Head At Distance,2,4:47
5104,482,1901,1843,1901.0,3,F,Welterweight,M,Decision,Majority,3,5:00
5103,482,1003,1209,1209.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
5102,482,3200,1066,3200.0,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,1:07
5101,482,1721,3362,1721.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head On Ground,1,3:19
